OrderiD,Item_Id,CustomerCode,CountryName,customer_country,QtyRequired,TotalArea,Amount,ITEM_NAME,QualityName,DesignName,ColorName,ShapeName
4963,33638,TGT,USA,TGTUSA,8,35,476,HAND TUFTED,TUFTED 52C 2PLY WOOL ALL LOOP,8589 HT MULTI FLORAL (5245),MULTI FLORAL,REC
4964,35048,N-1,USA,N-1USA,734,0.9282,7185.86,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,INDRE S,CREAM/GREY,REC
4964,35049,N-1,USA,N-1USA,517,0.9282,5061.43,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,RIGBY,GREY/BLUE,REC
4964,35054,N-1,USA,N-1USA,517,0.9282,5061.43,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,EVOLETTE,GREY/IVORY,REC
4964,35055,N-1,USA,N-1USA,517,0.9282,5061.43,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,ORNATE OGEE,GREY/BLUE,REC
4964,35046,N-1,USA,N-1USA,1000,0.3343,3530,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,INDRE S,CREAM/GREY,REC
4964,35060,N-1,USA,N-1USA,217,0.9282,2124.43,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,BILLIE,BEIGE/MULTI,REC
4964,35921,N-1,USA,N-1USA,570,0.3343,2012.1,HAND TUFTED,TUFTED 60C 2PLY PET YARN,SEABED,TEAL/MULTI,REC
4964,35924,N-1,USA,N-1USA,570,0.3343,2012.1,HAND TUFTED,TUFTED 60C 2PLY PET YARN,SEABED,NAVY/IVORY,REC
4964,35051,N-1,USA,N-1USA,500,0.3343,1765,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,RIGBY,GREY/BLUE,REC
4964,35052,N-1,USA,N-1USA,500,0.3343,1765,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,EVOLETTE,GREY/IVORY,REC
4964,35057,N-1,USA,N-1USA,500,0.3343,1765,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,ORNATE OGEE,GREY/BLUE,REC
4964,35058,N-1,USA,N-1USA,500,0.3343,1765,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,BILLIE,BEIGE/MULTI,REC
4964,35047,N-1,USA,N-1USA,240,0.66,1670.4,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,INDRE S,CREAM/GREY,REC
4964,35922,N-1,USA,N-1USA,150,0.9282,1468.5,HAND TUFTED,TUFTED 60C 2PLY PET YARN,SEABED,TEAL/MULTI,REC
4964,35923,N-1,USA,N-1USA,150,0.9282,1468.5,HAND TUFTED,TUFTED 60C 2PLY PET YARN,SEABED,NAVY/IVORY,REC
4964,35925,N-1,USA,N-1USA,400,0.3343,1412,HAND TUFTED,TUFTED 60C 2PLY PET YARN,NAUTICAL ICONS,NAVY,REC
4964,27644,N-1,USA,N-1USA,180,0.66,1252.8,HAND TUFTED,TUFTED 60C 2PLY PET YARN,SEABED,NAVY/IVORY,REC
4964,27661,N-1,USA,N-1USA,180,0.66,1252.8,HAND TUFTED,TUFTED 60C 2PLY PET YARN,SEABED,TEAL/MULTI,REC
4964,35926,N-1,USA,N-1USA,102,0.9282,998.58,HAND TUFTED,TUFTED 60C 2PLY PET YARN,NAUTICAL ICONS,NAVY,REC
4964,35050,N-1,USA,N-1USA,120,0.66,835.2,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,RIGBY,GREY/BLUE,REC
4964,35053,N-1,USA,N-1USA,120,0.66,835.2,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,EVOLETTE,GREY/IVORY,REC
4964,35056,N-1,USA,N-1USA,120,0.66,835.2,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,ORNATE OGEE,GREY/BLUE,REC
4964,35059,N-1,USA,N-1USA,120,0.66,835.2,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,BILLIE,BEIGE/MULTI,REC
4964,27638,N-1,USA,N-1USA,102,0.66,709.92,HAND TUFTED,TUFTED 60C 2PLY PET YARN,NAUTICAL ICONS,NAVY,REC
4964,35928,N-1,USA,N-1USA,200,0.3343,706,HAND TUFTED,TUFTED 60C 2PLY PET YARN,SHELL BLOCKS,BLUE/IVORY,REC
4969,4119,P-5,USA,P-5USA,13,140,7462,KNOTTED,KNOTTED 3/25 30C MS+30C HS,ZILLAH,NATURAL G-1/G-2,REC
4969,4125,P-5,USA,P-5USA,60,3,738,KNOTTED,KNOTTED 3/25 30C MS+30C HS,ZILLAH,NATURAL G-1/G-2,REC
4970,4120,P-5,USA,P-5USA,3,6,73.8,KNOTTED,KNOTTED 3/25 30C MS+30C HS,ZILLAH,NATURAL G-1/G-2,REC
4972,35073,P-5,USA,P-5USA,13,140,6370,HANDWOVEN,SHAGGY 0C FELTED,I-2019,MULTI,REC
4972,6869,P-5,USA,P-5USA,60,3,630,HANDWOVEN,SHAGGY 0C FELTED,I-2019,MULTI,REC
4973,6864,P-5,USA,P-5USA,3,6,63,HANDWOVEN,SHAGGY 0C FELTED,I-2019,MULTI,REC
4978,14603,T-2,ITALY,T-2ITALY,1,4,218.4,HAND TUFTED,TUFTED 60C,BLUE RUG,COL-150 MULTI,SQUARE
4979,1803,T-2,ITALY,T-2ITALY,3,6,939.6,HAND TUFTED,TUFTED 60C,LUANDA,159 ARANCIO MULTI,REC
4979,1695,T-2,ITALY,T-2ITALY,5,2.25,743.85,HAND TUFTED,TUFTED 60C,RAJMAHAL [9054],100 MULTI,ROUND
4989,11531,M-1,USA,M-1USA,4,140,2016,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC
4989,11523,M-1,USA,M-1USA,2,140,1008,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,SILVER/FOG,REC
4989,11536,M-1,USA,M-1USA,3,80,864,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC
4989,11529,M-1,USA,M-1USA,2,108,777.6,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,SILVER/FOG,REC
4989,11537,M-1,USA,M-1USA,2,108,777.6,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC
4989,2439,M-1,USA,M-1USA,2,108,712.8,HANDWOVEN,SHAGGY 30C MS+30C HS,NOURA PILE [MOROCCAN] ,IVORY,REC
4989,11532,M-1,USA,M-1USA,1,180,648,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC
4989,11576,M-1,USA,M-1USA,3,54,583.2,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC
4989,11577,M-1,USA,M-1USA,2,54,388.8,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,SILVER/FOG,REC
5002,32398,L-4,UAE,L-4UAE,396,3.68,27324,DURRY,FLATWOVEN 60C+10C+LUREX,10295,SILVER,REC
5002,35214,L-4,UAE,L-4UAE,380,3.68,16910,DURRY,FLATWOVEN JUTE+LATHER,IKAT,BLACK,REC
5005,7880,P-5,USA,P-5USA,10,24,504,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC
5006,3986,P-5,USA,P-5USA,10,140,2940,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC
5006,3985,P-5,USA,P-5USA,10,80,1680,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC
5006,3984,P-5,USA,P-5USA,10,40,840,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC
5006,3983,P-5,USA,P-5USA,10,20,420,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC
5006,4001,P-5,USA,P-5USA,50,3,315,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC
5007,3981,P-5,USA,P-5USA,3,6,37.8,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC
5008,638,C-1,USA,C-1USA,2,6,32.4,HAND TUFTED,TUFTED 60C,VELVET [8392],BLACK/BEIGE,REC
5014,7373,F-1,USA,F-1USA,16,80,3712,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9672],IVORY/ORANGE,REC
5014,7374,F-1,USA,F-1USA,8,108,2505.6,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9672],IVORY/ORANGE,REC
5014,7372,F-1,USA,F-1USA,15,40,1740,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9672],IVORY/ORANGE,REC
5015,30711,F-1,USA,F-1USA,32,80,7168,DURRY,FLATWOVEN 60C+10C,10244 [BROKEN STRIPES],GREY,REC
5015,31615,F-1,USA,F-1USA,20,108,6048,DURRY,FLATWOVEN 60C+10C,10244 [BROKEN STRIPES],GREY,REC
5015,31614,F-1,USA,F-1USA,25,40,2800,DURRY,FLATWOVEN 60C+10C,10244 [BROKEN STRIPES],GREY,REC
5016,31057,F-1,USA,F-1USA,12,80,2400,DURRY,FLATWOVEN COTTON+JUTE,SKIN RUG,IVORY/CHARCOAL,REC
5016,31058,F-1,USA,F-1USA,8,80,1600,DURRY,FLATWOVEN COTTON+JUTE,SKIN RUG,IVORY/NATURAL,REC
5016,31398,F-1,USA,F-1USA,10,40,1000,DURRY,FLATWOVEN COTTON+JUTE,SKIN RUG,IVORY/CHARCOAL,REC
5016,31402,F-1,USA,F-1USA,10,40,1000,DURRY,FLATWOVEN COTTON+JUTE,SKIN RUG,IVORY/NATURAL,REC
5017,30708,F-1,USA,F-1USA,12,80,3792,DOUBLE BACK,D.B. 60C 2PLY JUTE+BANANA SILK,PLAIN,BEIGE,REC
5017,31959,F-1,USA,F-1USA,8,108,3412.8,DOUBLE BACK,D.B. 60C 2PLY JUTE+BANANA SILK,PLAIN,BEIGE,REC
5017,31958,F-1,USA,F-1USA,10,40,1580,DOUBLE BACK,D.B. 60C 2PLY JUTE+BANANA SILK,PLAIN,BEIGE,REC
5020,813,C-1,USA,C-1USA,6,88,1399.2,HAND TUFTED,TUFTED 60C,TIMBER [D-11044],RUST,REC
5020,814,C-1,USA,C-1USA,6,63,1001.7,HAND TUFTED,TUFTED 60C,TIMBER [D-11044],RUST,REC
5020,600,C-1,USA,C-1USA,4,88,932.8,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC
5021,1768,C-1,USA,C-1USA,12,80,2016,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9433],BLUE/IVORY,REC
5021,1769,C-1,USA,C-1USA,8,108,1814.4,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9433],BLUE/IVORY,REC
5021,1771,C-1,USA,C-1USA,4,108,907.2,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9436],IVORY/BLUE,REC
5021,1770,C-1,USA,C-1USA,4,80,672,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9436],IVORY/BLUE,REC
5027,29655,H-2,USA,H-2USA,500,80,48000,HANDLOOM,HANDLOOM 60C,BROKEN LINES,IVORY/NAVY,REC
5028,29654,H-2,USA,H-2USA,600,40,28800,HANDLOOM,HANDLOOM 60C,BROKEN LINES,IVORY/NAVY,REC
5028,29928,H-2,USA,H-2USA,200,40,9600,HANDLOOM,HANDLOOM 60C,BROKEN LINES,IVORY/BEIGE,REC
5030,17223,A-9,USA,A-9USA,90,40,14400,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,9936,NAVY,REC
5030,17225,A-9,USA,A-9USA,80,15,4800,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,9936,NAVY,REC
5030,17226,A-9,USA,A-9USA,40,6,960,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,9936,NAVY,REC
5031,31795,N-1,USA,N-1USA,80,6.67,4882.4,DURRY,FLATWOVEN COTTON,CRUISE [10215],BLACK/IVORY,REC
5031,31797,N-1,USA,N-1USA,80,6.67,4594.4,DURRY,FLATWOVEN COTTON+8C,GEORGIA [R44011],BEIGE,REC
5031,31794,N-1,USA,N-1USA,80,3.195,2338.4,DURRY,FLATWOVEN COTTON,CRUISE [10215],BLACK/IVORY,REC
5031,31796,N-1,USA,N-1USA,80,3.195,2200.8,DURRY,FLATWOVEN COTTON+8C,GEORGIA [R44011],BEIGE,REC
5043,28422,T-2,ITALY,T-2ITALY,1,4,208,HAND TUFTED,TUFTED 60C,RED RUG,COL-156 MULTI,SQUARE
5046,35459,PD,BELGIUM,PDBELGIUM,150,4.08,5814,DURRY,FLATWOVEN COTTON+10C,HAVANA,BLACK,REC
5046,35458,PD,BELGIUM,PDBELGIUM,90,2.04,1744.2,DURRY,FLATWOVEN COTTON+10C,HAVANA,BLACK,REC
5046,35457,PD,BELGIUM,PDBELGIUM,150,1.2,1710,DURRY,FLATWOVEN COTTON+10C,HAVANA,BLACK,REC
5054,26714,P-5,USA,P-5USA,14,15,490,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC
5057,2275,P-5,USA,P-5USA,9,140,4410,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC
5057,2274,P-5,USA,P-5USA,8,80,2240,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC
5057,2271,P-5,USA,P-5USA,8,20,560,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC
5057,2277,P-5,USA,P-5USA,50,3,525,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC
5058,2272,P-5,USA,P-5USA,3,6,63,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC
5059,5173,P-5,USA,P-5USA,24,80,4128,HAND TUFTED,TUFTED 30C 2PLY,OLIO,BLUE,REC
5059,5168,P-5,USA,P-5USA,30,3,193.5,HAND TUFTED,TUFTED 30C 2PLY,OLIO,BLUE,REC
5060,5169,P-5,USA,P-5USA,3,6,38.7,HAND TUFTED,TUFTED 30C 2PLY,OLIO,BLUE,REC
5061,4067,P-5,USA,P-5USA,10,216,8856,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
5061,4073,P-5,USA,P-5USA,10,108,4428,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
5061,2174,P-5,USA,P-5USA,10,80,3280,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
5061,2177,P-5,USA,P-5USA,10,20,820,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
5061,4070,P-5,USA,P-5USA,10,15,615,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
5062,2176,P-5,USA,P-5USA,3,6,73.8,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
5063,35532,T-2,ITALY,T-2ITALY,1,8.75,437.93,HAND TUFTED,TUFTED 60C,DOMINO,100 MULTI,REC
5066,1768,C-1,USA,C-1USA,1,80,168,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9433],BLUE/IVORY,REC
5066,33336,C-1,USA,C-1USA,1,24,70.56,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9433],BLUE/IVORY,REC
5067,1208,M-1,USA,M-1USA,4,140,1820,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC
5067,18492,M-1,USA,M-1USA,2,80,856,KNOTTED,KNOTTED 3/25 30C NZ+40C DP V/V,TRATTINO,WHITE/SILVER,REC
5068,5962,T-2,ITALY,T-2ITALY,10,6.4,2688,HAND TUFTED,TUFTED 60C,BLUE RUG,COL-150 MULTI,REC
5068,18613,T-2,ITALY,T-2ITALY,5,6.4,1664,HAND TUFTED,TUFTED 60C,GARA JUTTAN,COL-174 MULTI,REC
5070,35552,M-1,USA,M-1USA,1,180,540,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,NICKEL,REC
5073,33634,TGT,USA,TGTUSA,3,35,0,HAND TUFTED,TUFTED 52C+52C 2PLY+10C WOOL LOOP/CUT,10197 HT BLACK (5254),BLACK,REC
5073,33638,TGT,USA,TGTUSA,3,35,0,HAND TUFTED,TUFTED 52C 2PLY WOOL ALL LOOP,8589 HT MULTI FLORAL (5245),MULTI FLORAL,REC
5073,33640,TGT,USA,TGTUSA,4,35,0,HAND TUFTED,TUFTED 52C WOOL+40C WOOL LOOP/CUT,10200 HT NEUTRAL (5248),NEUTRAL,REC
5073,33643,TGT,USA,TGTUSA,3,35,0,HAND TUFTED,TUFTED 52C WOOL ALL CUT,9940 HT DK GREY (5238),DK.GREY,REC
5073,33646,TGT,USA,TGTUSA,3,35,0,HAND TUFTED,TUFTED 52C WOOL+40C WOOL ALL CUT,9940 HT IVORY (5233),IVORY,REC
5073,33649,TGT,USA,TGTUSA,4,35,0,HAND TUFTED,TUFTED 52C 2PLY WOOL+VISC 2/15 5PLY LOOP/CUT,JAC96 HT LT GRAY (5251),LT.GREY,REC
5073,33652,TGT,USA,TGTUSA,5,35,0,HAND TUFTED,TUFTED 10C ALL LOOP,OROSIA A_5 HT PRAIRIE A (5800),PRAIRIE A,REC
5105,2235,P-5,USA,P-5USA,13,80,3640,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/WHITE,REC
5105,2234,P-5,USA,P-5USA,13,40,1820,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/WHITE,REC
5105,2232,P-5,USA,P-5USA,13,20,910,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/WHITE,REC
5105,2237,P-5,USA,P-5USA,12,15,630,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/WHITE,REC
5106,2233,P-5,USA,P-5USA,5,6,105,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/WHITE,REC
5107,4080,P-5,USA,P-5USA,15,108,6642,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC
5107,2163,P-5,USA,P-5USA,5,140,2870,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC
5108,2166,P-5,USA,P-5USA,3,6,73.8,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC
5112,34162,I-2,ROMANIYA,I-2ROMANIYA,2,0.16,7.04,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10266],SILVER,REC
5112,34163,I-2,ROMANIYA,I-2ROMANIYA,2,0.16,7.04,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10270],SILVER/CHARCOAL,REC
5112,34172,I-2,ROMANIYA,I-2ROMANIYA,2,0.16,7.04,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10270],SILVER/BLUE,REC
5112,34173,I-2,ROMANIYA,I-2ROMANIYA,2,0.16,7.04,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10392],BEIGE/MULTI,REC
5112,34127,I-2,ROMANIYA,I-2ROMANIYA,2,0.16,6.24,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],GREEN,REC
5112,34128,I-2,ROMANIYA,I-2ROMANIYA,2,0.16,6.24,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],DUCK  EGG,REC
5112,34134,I-2,ROMANIYA,I-2ROMANIYA,2,0.16,6.24,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],BEIGE,REC
5112,34142,I-2,ROMANIYA,I-2ROMANIYA,2,0.16,6.24,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],PURPLE,REC
5112,34147,I-2,ROMANIYA,I-2ROMANIYA,2,0.16,5.92,HAND TUFTED,TUFTED 60C LOOP/CUT,ATHENS OG [9635],BEIGE,REC
5112,34148,I-2,ROMANIYA,I-2ROMANIYA,2,0.16,5.92,HAND TUFTED,TUFTED 60C LOOP/CUT,ATHENS OG [9635],FOG,REC
5112,34154,I-2,ROMANIYA,I-2ROMANIYA,2,0.16,5.92,HAND TUFTED,TUFTED 60C LOOP/CUT,ATHENS OG [9537],SKY,REC
5128,35855,T-2,ITALY,T-2ITALY,1,7.6,533.5,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,ROCK FORD [9088],149 VIOLA MULTI,REC
5132,35814,PD,BELGIUM,PDBELGIUM,36,3.216,1215.648,DURRY,FLATWOVEN COTTON+10C,10187 [EMBROIDERED],BLUE,REC
5132,35817,PD,BELGIUM,PDBELGIUM,36,3.216,1215.648,DURRY,FLATWOVEN COTTON+10C,9973 [EMBROIDERED],LT.BLUE,REC
5132,35820,PD,BELGIUM,PDBELGIUM,36,3.216,1215.648,DURRY,FLATWOVEN COTTON+10C,10268 [EMBROIDERED],BLACK,REC
5132,35823,PD,BELGIUM,PDBELGIUM,36,3.216,1215.648,DURRY,FLATWOVEN COTTON+10C,9858B [EMBROIDERED],BLUE,REC
5132,35826,PD,BELGIUM,PDBELGIUM,36,3.216,1215.648,DURRY,FLATWOVEN COTTON+10C,10188 [EMBROIDERED],GREY,REC
5132,35829,PD,BELGIUM,PDBELGIUM,36,3.216,1215.648,DURRY,FLATWOVEN COTTON+10C,10189 [EMBROIDERED],BEIGE,REC
5132,35838,PD,BELGIUM,PDBELGIUM,36,3.216,1215.648,DURRY,FLATWOVEN COTTON+10C,10267 [EMBROIDERED],BEIGE,REC
5132,35813,PD,BELGIUM,PDBELGIUM,16,7.032,1181.376,DURRY,FLATWOVEN COTTON+10C,10187 [EMBROIDERED],BLUE,REC
5132,35816,PD,BELGIUM,PDBELGIUM,16,7.032,1181.376,DURRY,FLATWOVEN COTTON+10C,9973 [EMBROIDERED],LT.BLUE,REC
5132,35821,PD,BELGIUM,PDBELGIUM,16,7.032,1181.376,DURRY,FLATWOVEN COTTON+10C,10268 [EMBROIDERED],BLACK,REC
5132,35822,PD,BELGIUM,PDBELGIUM,16,7.032,1181.376,DURRY,FLATWOVEN COTTON+10C,9858B [EMBROIDERED],BLUE,REC
5132,35827,PD,BELGIUM,PDBELGIUM,16,7.032,1181.376,DURRY,FLATWOVEN COTTON+10C,10188 [EMBROIDERED],GREY,REC
5132,35828,PD,BELGIUM,PDBELGIUM,16,7.032,1181.376,DURRY,FLATWOVEN COTTON+10C,10189 [EMBROIDERED],BEIGE,REC
5132,35839,PD,BELGIUM,PDBELGIUM,16,7.032,1181.376,DURRY,FLATWOVEN COTTON+10C,10267 [EMBROIDERED],BEIGE,REC
5132,35863,PD,BELGIUM,PDBELGIUM,36,3.088,1056.096,DURRY,FLATWOVEN COTTON+10C,HAVANA,BLACK/IVORY,REC
5132,35866,PD,BELGIUM,PDBELGIUM,36,3.088,1056.096,DURRY,FLATWOVEN COTTON+10C,HAVANA,BEIGE/IVORY,REC
5132,35807,PD,BELGIUM,PDBELGIUM,36,3.408,1042.848,DURRY,FLATWOVEN COTTON,RADO,BLUE/NAVY,REC
5132,35810,PD,BELGIUM,PDBELGIUM,36,3.408,1042.848,DURRY,FLATWOVEN COTTON,RADO,BEIGE/GREY,REC
5132,35847,PD,BELGIUM,PDBELGIUM,36,3.408,1042.848,DURRY,FLATWOVEN COTTON+8C,GOA,SILVER,REC
5132,35850,PD,BELGIUM,PDBELGIUM,36,3.408,1042.848,DURRY,FLATWOVEN COTTON+8C,GOA,BEIGE,REC
5132,35853,PD,BELGIUM,PDBELGIUM,36,3.408,1042.848,DURRY,FLATWOVEN COTTON+8C,GOA,LT.BLUE,REC
5132,35862,PD,BELGIUM,PDBELGIUM,16,6.84,1039.68,DURRY,FLATWOVEN COTTON+10C,HAVANA,BLACK/IVORY,REC
5132,35867,PD,BELGIUM,PDBELGIUM,16,6.84,1039.68,DURRY,FLATWOVEN COTTON+10C,HAVANA,BEIGE/IVORY,REC
5132,35806,PD,BELGIUM,PDBELGIUM,16,7.32,995.52,DURRY,FLATWOVEN COTTON,RADO,BLUE/NAVY,REC
5132,35811,PD,BELGIUM,PDBELGIUM,16,7.32,995.52,DURRY,FLATWOVEN COTTON,RADO,BEIGE/GREY,REC
5132,35846,PD,BELGIUM,PDBELGIUM,16,7.32,995.52,DURRY,FLATWOVEN COTTON+8C,GOA,SILVER,REC
5132,35851,PD,BELGIUM,PDBELGIUM,16,7.32,995.52,DURRY,FLATWOVEN COTTON+8C,GOA,BEIGE,REC
5132,35854,PD,BELGIUM,PDBELGIUM,16,7.32,995.52,DURRY,FLATWOVEN COTTON+8C,GOA,LT.BLUE,REC
5132,35815,PD,BELGIUM,PDBELGIUM,36,1.608,607.824,DURRY,FLATWOVEN COTTON+10C,10187 [EMBROIDERED],BLUE,REC
5132,35818,PD,BELGIUM,PDBELGIUM,36,1.608,607.824,DURRY,FLATWOVEN COTTON+10C,9973 [EMBROIDERED],LT.BLUE,REC
5132,35819,PD,BELGIUM,PDBELGIUM,36,1.608,607.824,DURRY,FLATWOVEN COTTON+10C,10268 [EMBROIDERED],BLACK,REC
5132,35824,PD,BELGIUM,PDBELGIUM,36,1.608,607.824,DURRY,FLATWOVEN COTTON+10C,9858B [EMBROIDERED],BLUE,REC
5132,35825,PD,BELGIUM,PDBELGIUM,36,1.608,607.824,DURRY,FLATWOVEN COTTON+10C,10188 [EMBROIDERED],GREY,REC
5132,35830,PD,BELGIUM,PDBELGIUM,36,1.608,607.824,DURRY,FLATWOVEN COTTON+10C,10189 [EMBROIDERED],BEIGE,REC
5132,35837,PD,BELGIUM,PDBELGIUM,36,1.608,607.824,DURRY,FLATWOVEN COTTON+10C,10267 [EMBROIDERED],BEIGE,REC
5132,35864,PD,BELGIUM,PDBELGIUM,36,1.544,528.048,DURRY,FLATWOVEN COTTON+10C,HAVANA,BLACK/IVORY,REC
5132,35865,PD,BELGIUM,PDBELGIUM,36,1.544,528.048,DURRY,FLATWOVEN COTTON+10C,HAVANA,BEIGE/IVORY,REC
5132,35808,PD,BELGIUM,PDBELGIUM,36,1.704,521.424,DURRY,FLATWOVEN COTTON,RADO,BLUE/NAVY,REC
5132,35809,PD,BELGIUM,PDBELGIUM,36,1.704,521.424,DURRY,FLATWOVEN COTTON,RADO,BEIGE/GREY,REC
5132,35848,PD,BELGIUM,PDBELGIUM,36,1.704,521.424,DURRY,FLATWOVEN COTTON+8C,GOA,SILVER,REC
5132,35849,PD,BELGIUM,PDBELGIUM,36,1.704,521.424,DURRY,FLATWOVEN COTTON+8C,GOA,BEIGE,REC
5132,35852,PD,BELGIUM,PDBELGIUM,36,1.704,521.424,DURRY,FLATWOVEN COTTON+8C,GOA,LT.BLUE,REC
5138,3312,M-1,USA,M-1USA,4,140,2296,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC
5138,2488,M-1,USA,M-1USA,5,108,2214,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC
5138,25812,M-1,USA,M-1USA,4,180,2016,DOUBLE BACK,D.B. PET YARN 60C+PET YARN 60C 2PLY,OD STRADA,SILVER,REC
5138,3317,M-1,USA,M-1USA,4,140,1848,HANDWOVEN,SHAGGY 30C MS+30C HS,NOURA PILE [MOROCCAN] ,IVORY,REC
5138,18493,M-1,USA,M-1USA,3,108,1733.4,KNOTTED,KNOTTED 3/25 30C NZ+40C DP V/V,TRATTINO,WHITE/SILVER,REC
